study_id,framework,reviewer,backend,domain,domain_name,sq,sq_text,answer,quote,quote_verified,verify_status_raw,sq_note,domain_rating,domain_rationale,algo_rating,algo_consistent,agree_with_other_reviewer,disagreement_severity,judge_resolution,judge_reason,resolution_source,reconciled,reconcile_converged,overall,verify_status,track,study
40897378,ROBINS-I,reviewer1,claude:claude-opus-4-8,D2,Bias in selection of participants into the study,2.1,Was selection of participants into the study (or into the analysis) based on participant characteristics observed after the start of intervention?,PN,The index event was defined by the first exposure to either GLP-1RA or alternative antidiabetic or antiobesity drugs.,True,verbatim,"New-user index; selection mainly at treatment start, though exposure required ≥24 months GLP-1RA.",Serious,"The ≥24-month exposure requirement for the GLP-1RA cohort raises immortal-time/selection bias for outcomes such as mortality, and no correction technique is reported.",,,True,match,,,,,,Serious,verbatim,A/D-obs (b2),40897378.0
40897378,ROBINS-I,reviewer1,claude:claude-opus-4-8,D2,Bias in selection of participants into the study,2.2,If Y/PY to 2.1: Were the post-intervention variables that influenced selection likely to be associated with intervention?,PY,a cohort treated with GLP-1RAs for≥24 months [including all GLP-1RAs listed in ATC (Anatomical Therapeutic Chemical) chapter A10BJ] at any time after starting antipsoriatic medication,False,unverified,"Requiring ≥24 months of exposure conditions on survival/continuation, potentially introducing immortal-time/selection concerns.",Serious,"The ≥24-month exposure requirement for the GLP-1RA cohort raises immortal-time/selection bias for outcomes such as mortality, and no correction technique is reported.",,,True,match,,,,,,Serious,partial_match,A/D-obs (b2),40897378.0
40897378,ROBINS-I,reviewer1,claude:claude-opus-4-8,D2,Bias in selection of participants into the study,2.3,If Y/PY to 2.2: Were the post-intervention variables that influenced selection likely to be influenced by the outcome or a cause of the outcome?,PY,"GLP-1RA treatment was associated with significantly decreased all-cause mortality [hazard ratio (HR) 0.219, 95% confidence interval (CI) 0.123–0.391; P<0.001]",True,verbatim,Surviving/continuing long enough to accrue ≥24 months exposure is plausibly related to the mortality outcome and its causes.,Serious,"The ≥24-month exposure requirement for the GLP-1RA cohort raises immortal-time/selection bias for outcomes such as mortality, and no correction technique is reported.",,,True,match,,,,,,Serious,verbatim,A/D-obs (b2),40897378.0
40897378,ROBINS-I,reviewer1,claude:claude-opus-4-8,D2,Bias in selection of participants into the study,2.4,Do start of follow-up and start of intervention coincide for most participants?,PN,The group was split into a cohort treated with GLP-1RAs for≥24 months … at any time after starting antipsoriatic medication,True,ellipsis_verified,Exposure classification requiring 24-month treatment does not clearly coincide follow-up start with intervention start.,Serious,"The ≥24-month exposure requirement for the GLP-1RA cohort raises immortal-time/selection bias for outcomes such as mortality, and no correction technique is reported.",,,True,match,,,,,,Serious,ellipsis_verified,A/D-obs (b2),40897378.0
40897378,ROBINS-I,reviewer1,claude:claude-opus-4-8,D2,Bias in selection of participants into the study,2.5,"If Y/PY to 2.2 and 2.3, or N/PN to 2.4: Were adjustment techniques used that are likely to correct for the presence of selection biases?",N,Psoriasis sequelae were analysed up to 2 years after the index event; the first month after treatment initiation was excluded.,True,verbatim,"No specific adjustment (e.g., time-varying exposure or landmark analysis) is described to correct immortal-time bias.",Serious,"The ≥24-month exposure requirement for the GLP-1RA cohort raises immortal-time/selection bias for outcomes such as mortality, and no correction technique is reported.",,,True,match,,,,,,Serious,verbatim,A/D-obs (b2),40897378.0
40897378,ROBINS-I,reviewer1,claude:claude-opus-4-8,D3,Bias in classification of interventions,3.1,Were intervention groups clearly defined?,Y,a cohort treated with GLP-1RAs for≥24 months [including all GLP-1RAs listed in ATC (Anatomical Therapeutic Chemical) chapter A10BJ],False,unverified,Exposure and comparator groups are explicitly defined by ATC drug classes.,Moderate,"Drug groups are clearly ATC-defined and recorded prospectively, but EHR data reflect prescriptions rather than confirmed dispensing/adherence, and the 24-month exposure window blends classification with follow-up.",,,True,match,,,,,,Serious,partial_match,A/D-obs (b2),40897378.0
40897378,ROBINS-I,reviewer1,claude:claude-opus-4-8,D3,Bias in classification of interventions,3.2,Was the information used to define intervention groups recorded at the start of the intervention?,PY,The index event was defined by the first exposure to either GLP-1RA or alternative antidiabetic or antiobesity drugs.,True,verbatim,"Intervention defined from prescription/exposure records at index, though the ≥24-month criterion spans follow-up.",Moderate,"Drug groups are clearly ATC-defined and recorded prospectively, but EHR data reflect prescriptions rather than confirmed dispensing/adherence, and the 24-month exposure window blends classification with follow-up.",,,True,match,,,,,,Serious,verbatim,A/D-obs (b2),40897378.0
40897378,ROBINS-I,reviewer1,claude:claude-opus-4-8,D3,Bias in classification of interventions,3.3,Could classification of intervention status have been affected by knowledge of the outcome or risk of the outcome?,N,EHRs with an outcome prior to the index event were excluded from each analysis.,True,verbatim,Exposure derived from EHR prescribing records unlikely influenced by knowledge of the (future) neuropsychiatric outcome.,Moderate,"Drug groups are clearly ATC-defined and recorded prospectively, but EHR data reflect prescriptions rather than confirmed dispensing/adherence, and the 24-month exposure window blends classification with follow-up.",,,True,match,,,,,,Serious,verbatim,A/D-obs (b2),40897378.0
40897378,ROBINS-I,reviewer1,claude:claude-opus-4-8,D4,Bias due to deviations from intended interventions,4.1,Were there deviations from the intended intervention beyond what would be expected in usual practice?,PY,"In particular, treatment adherence could not be fully controlled in the dataset.",True,verbatim,Real-world adherence/switching deviations are likely and not fully characterized.,Moderate,"The effect estimated approximates a sustained-exposure (≥24-month) contrast, but adherence could not be verified and no analytic correction for deviations is reported; impact on the neuropsychiatric estimate is uncertain.",,,False,adjacent,Serious,"Resolved by reconciliation round (both reviewers converged): The colleague grounded 4.4 in the actual cohort definition (treated = ≥24 months of achieved GLP-1RA exposure after starting therapy), which I had marked as no-evidence; combined with uncontrolled adherence this defines exposure by post-baseline persistence rather than an intention-to-adhere contrast, producing expected rather than merely uncertain bias. With psychiatric co-interventions not shown balanced for a neuropsychiatric outcome, the more cautious Serious rating is warranted.",reconciliation,True,True,Serious,verbatim,A/D-obs (b2),40897378.0
40897378,ROBINS-I,reviewer1,claude:claude-opus-4-8,D4,Bias due to deviations from intended interventions,4.2,If Y/PY to 4.1: Were these deviations from intended intervention unbalanced between groups and likely to have affected the outcome?,NI,"In particular, treatment adherence could not be fully controlled in the dataset.",True,verbatim,The text does not report whether deviations were unbalanced across groups or affected the outcome.,Moderate,"The effect estimated approximates a sustained-exposure (≥24-month) contrast, but adherence could not be verified and no analytic correction for deviations is reported; impact on the neuropsychiatric estimate is uncertain.",,,False,adjacent,Serious,"Resolved by reconciliation round (both reviewers converged): The colleague grounded 4.4 in the actual cohort definition (treated = ≥24 months of achieved GLP-1RA exposure after starting therapy), which I had marked as no-evidence; combined with uncontrolled adherence this defines exposure by post-baseline persistence rather than an intention-to-adhere contrast, producing expected rather than merely uncertain bias. With psychiatric co-interventions not shown balanced for a neuropsychiatric outcome, the more cautious Serious rating is warranted.",reconciliation,True,True,Serious,verbatim,A/D-obs (b2),40897378.0
40897378,ROBINS-I,reviewer1,claude:claude-opus-4-8,D4,Bias due to deviations from intended interventions,4.3,Were important co-interventions balanced across intervention groups?,NI,We also matched for insulin use.,True,verbatim,Only baseline insulin balance is reported; balance of co-interventions during follow-up is not described.,Moderate,"The effect estimated approximates a sustained-exposure (≥24-month) contrast, but adherence could not be verified and no analytic correction for deviations is reported; impact on the neuropsychiatric estimate is uncertain.",,,False,adjacent,Serious,"Resolved by reconciliation round (both reviewers converged): The colleague grounded 4.4 in the actual cohort definition (treated = ≥24 months of achieved GLP-1RA exposure after starting therapy), which I had marked as no-evidence; combined with uncontrolled adherence this defines exposure by post-baseline persistence rather than an intention-to-adhere contrast, producing expected rather than merely uncertain bias. With psychiatric co-interventions not shown balanced for a neuropsychiatric outcome, the more cautious Serious rating is warranted.",reconciliation,True,True,Serious,verbatim,A/D-obs (b2),40897378.0
40897378,ROBINS-I,reviewer1,claude:claude-opus-4-8,D4,Bias due to deviations from intended interventions,4.4,Was the intervention implemented successfully for most participants?,NI,NO EVIDENCE IN TEXT,,no_evidence,No information on successful implementation of the assigned regimen.,Moderate,"The effect estimated approximates a sustained-exposure (≥24-month) contrast, but adherence could not be verified and no analytic correction for deviations is reported; impact on the neuropsychiatric estimate is uncertain.",,,False,adjacent,Serious,"Resolved by reconciliation round (both reviewers converged): The colleague grounded 4.4 in the actual cohort definition (treated = ≥24 months of achieved GLP-1RA exposure after starting therapy), which I had marked as no-evidence; combined with uncontrolled adherence this defines exposure by post-baseline persistence rather than an intention-to-adhere contrast, producing expected rather than merely uncertain bias. With psychiatric co-interventions not shown balanced for a neuropsychiatric outcome, the more cautious Serious rating is warranted.",reconciliation,True,True,Serious,no_evidence,A/D-obs (b2),40897378.0
40897378,ROBINS-I,reviewer1,claude:claude-opus-4-8,D4,Bias due to deviations from intended interventions,4.5,Did study participants adhere to the assigned intervention regimen?,PN,"In particular, treatment adherence could not be fully controlled in the dataset.",True,verbatim,"Adherence explicitly could not be verified, suggesting it was not assured.",Moderate,"The effect estimated approximates a sustained-exposure (≥24-month) contrast, but adherence could not be verified and no analytic correction for deviations is reported; impact on the neuropsychiatric estimate is uncertain.",,,False,adjacent,Serious,"Resolved by reconciliation round (both reviewers converged): The colleague grounded 4.4 in the actual cohort definition (treated = ≥24 months of achieved GLP-1RA exposure after starting therapy), which I had marked as no-evidence; combined with uncontrolled adherence this defines exposure by post-baseline persistence rather than an intention-to-adhere contrast, producing expected rather than merely uncertain bias. With psychiatric co-interventions not shown balanced for a neuropsychiatric outcome, the more cautious Serious rating is warranted.",reconciliation,True,True,Serious,verbatim,A/D-obs (b2),40897378.0
40897378,ROBINS-I,reviewer1,claude:claude-opus-4-8,D4,Bias due to deviations from intended interventions,4.6,"If N/PN to 4.3, 4.4 or 4.5: Was an appropriate analysis used to estimate the effect of starting and adhering to the intervention?",N,Hazard ratios (HRs) and confidence intervals (CIs) were expressed by univariate Cox regressions.,True,verbatim,"No analysis (e.g., per-protocol/IPW) described to address non-adherence beyond the exposure-duration requirement.",Moderate,"The effect estimated approximates a sustained-exposure (≥24-month) contrast, but adherence could not be verified and no analytic correction for deviations is reported; impact on the neuropsychiatric estimate is uncertain.",,,False,adjacent,Serious,"Resolved by reconciliation round (both reviewers converged): The colleague grounded 4.4 in the actual cohort definition (treated = ≥24 months of achieved GLP-1RA exposure after starting therapy), which I had marked as no-evidence; combined with uncontrolled adherence this defines exposure by post-baseline persistence rather than an intention-to-adhere contrast, producing expected rather than merely uncertain bias. With psychiatric co-interventions not shown balanced for a neuropsychiatric outcome, the more cautious Serious rating is warranted.",reconciliation,True,True,Serious,verbatim,A/D-obs (b2),40897378.0
40897378,ROBINS-I,reviewer1,claude:claude-opus-4-8,D5,Bias due to missing data,5.1,"Were outcome data available for all, or nearly all, participants?",PY,Patients were censored after the last available record.,True,verbatim,Time-to-event analysis with censoring; outcome data effectively available for the analysed cohort though EHR follow-up is incomplete.,Moderate,"Outcomes are ascertained via censored EHR follow-up with acknowledged undercoding/underrepresentation, but competing-risk and sensitivity analyses provide partial reassurance of robustness for the psychiatric endpoints.",,,True,match,,,,,,Serious,verbatim,A/D-obs (b2),40897378.0
40897378,ROBINS-I,reviewer1,claude:claude-opus-4-8,D5,Bias due to missing data,5.2,Were participants excluded due to missing data on intervention status?,N,The index event was defined by the first exposure to either GLP-1RA or alternative antidiabetic or antiobesity drugs.,True,verbatim,No exclusions for missing intervention status reported; exposure defines cohort entry.,Moderate,"Outcomes are ascertained via censored EHR follow-up with acknowledged undercoding/underrepresentation, but competing-risk and sensitivity analyses provide partial reassurance of robustness for the psychiatric endpoints.",,,True,match,,,,,,Serious,verbatim,A/D-obs (b2),40897378.0
40897378,ROBINS-I,reviewer1,claude:claude-opus-4-8,D5,Bias due to missing data,5.3,Were participants excluded due to missing data on other variables needed for the analysis?,NI,Discrepancies from the column total arise from electronic health records coding as other categories than the ones included (e.g. ‘other sex’ or ‘unknown sex’).,True,verbatim,"Some covariate categories are incomplete, but exclusions due to missing covariate data are not described.",Moderate,"Outcomes are ascertained via censored EHR follow-up with acknowledged undercoding/underrepresentation, but competing-risk and sensitivity analyses provide partial reassurance of robustness for the psychiatric endpoints.",,,True,match,,,,,,Serious,verbatim,A/D-obs (b2),40897378.0
40897378,ROBINS-I,reviewer1,claude:claude-opus-4-8,D5,Bias due to missing data,5.4,"If PN/N to 5.1, or Y/PY to 5.2 or 5.3: Are the proportion of participants and reasons for missing data similar across interventions?",NI,"Psychosocial, as well as geographical, factors might influence the level of engagement with healthcare providers; thus, some parts of the population might be underrepresented in the data.",True,verbatim,Differential engagement/capture is acknowledged but not quantified across groups.,Moderate,"Outcomes are ascertained via censored EHR follow-up with acknowledged undercoding/underrepresentation, but competing-risk and sensitivity analyses provide partial reassurance of robustness for the psychiatric endpoints.",,,True,match,,,,,,Serious,verbatim,A/D-obs (b2),40897378.0
40897378,ROBINS-I,reviewer1,claude:claude-opus-4-8,D5,Bias due to missing data,5.5,"If PN/N to 5.1, or Y/PY to 5.2 or 5.3: Is there evidence that results were robust to the presence of missing data?",PY,"Aalen–Johansen analysis, including all outcomes with significant results in the primary survival analysis, showed no significant differences between raw event proportions and cumulative incidences, confirming that censoring or competing risks had minimal influence on the results",True,verbatim,"Sensitivity/competing-risk checks suggest some robustness, though missing-data mechanisms are not directly tested.",Moderate,"Outcomes are ascertained via censored EHR follow-up with acknowledged undercoding/underrepresentation, but competing-risk and sensitivity analyses provide partial reassurance of robustness for the psychiatric endpoints.",,,True,match,,,,,,Serious,verbatim,A/D-obs (b2),40897378.0
40897378,ROBINS-I,reviewer1,claude:claude-opus-4-8,D6,Bias in measurement of outcomes,6.1,Could the outcome measure have been influenced by knowledge of the intervention received?,PN,"Miscoding or noncoding of diagnoses, events and medications is expected in real-world data",True,verbatim,"Outcomes are coded ICD diagnoses recorded in routine care, not assessor judgements influenced by exposure knowledge.",Moderate,"Psychiatric outcomes rely on routinely coded ICD diagnoses applied identically across groups, but detection may vary with healthcare engagement and no validated SMQ-aligned definition or adjudication is described.",,,True,match,,,,,,Serious,verbatim,A/D-obs (b2),40897378.0
40897378,ROBINS-I,reviewer1,claude:claude-opus-4-8,D6,Bias in measurement of outcomes,6.2,Were outcome assessors aware of the intervention received by study participants?,NI,All data were obtained in aggregated and deidentified form from the TriNetX database.,True,verbatim,No outcome adjudication described; coding clinicians' awareness of treatment is unaddressed.,Moderate,"Psychiatric outcomes rely on routinely coded ICD diagnoses applied identically across groups, but detection may vary with healthcare engagement and no validated SMQ-aligned definition or adjudication is described.",,,True,match,,,,,,Serious,verbatim,A/D-obs (b2),40897378.0
40897378,ROBINS-I,reviewer1,claude:claude-opus-4-8,D6,Bias in measurement of outcomes,6.3,Were the methods of outcome assessment comparable across intervention groups?,PY,"We compared the occurrence of specific adverse effects of GLP-1R activation, as well as all-cause mortality, cardiovascular, metabolic, autoimmune and psychiatric complications of psoriasis",True,verbatim,Same ICD-based definitions applied across both cohorts from the shared database.,Moderate,"Psychiatric outcomes rely on routinely coded ICD diagnoses applied identically across groups, but detection may vary with healthcare engagement and no validated SMQ-aligned definition or adjudication is described.",,,True,match,,,,,,Serious,verbatim,A/D-obs (b2),40897378.0
40897378,ROBINS-I,reviewer1,claude:claude-opus-4-8,D6,Bias in measurement of outcomes,6.4,"Were any systematic errors in measurement of the outcome related to intervention received, or associated with a factor related to intervention?",PN,some parts of the population might be underrepresented in the data.,True,verbatim,Undercoding is likely but no evidence it differs systematically by GLP-1RA exposure for psychiatric outcomes.,Moderate,"Psychiatric outcomes rely on routinely coded ICD diagnoses applied identically across groups, but detection may vary with healthcare engagement and no validated SMQ-aligned definition or adjudication is described.",,,True,match,,,,,,Serious,verbatim,A/D-obs (b2),40897378.0
40897378,ROBINS-I,reviewer1,claude:claude-opus-4-8,D6,Bias in measurement of outcomes,6.4,"Were any systematic errors in measurement of the outcome related to intervention received, or associated with a factor related to intervention?",PN,This could indicate miscoding or might be due to later onset or delayed registration in the database,True,verbatim,Miscoding acknowledged but differential misclassification by exposure is not demonstrated.,Moderate,"Psychiatric outcomes rely on routinely coded ICD diagnoses applied identically across groups, but detection may vary with healthcare engagement and no validated SMQ-aligned definition or adjudication is described.",,,True,match,,,,,,Serious,verbatim,A/D-obs (b2),40897378.0
40897378,ROBINS-I,reviewer1,claude:claude-opus-4-8,D7,Bias in selection of the reported result,7.1,"Is the reported effect estimate likely to be selected, on the basis of the results, from multiple outcome measurements within the outcome domain?",PN,Outcomes defined prior to data acquisition were analysed after propensity score matching (Figure 1).,True,verbatim,"Outcomes stated to be pre-defined, reducing selection from multiple outcome measurements.",Low,"Outcomes were defined prior to data acquisition, multiplicity was controlled, and pre-specified sensitivity analyses are reported, giving little indication of result-driven selective reporting.",,,True,match,,,,,,Serious,verbatim,A/D-obs (b2),40897378.0
40897378,ROBINS-I,reviewer1,claude:claude-opus-4-8,D7,Bias in selection of the reported result,7.2,"Is the reported effect estimate likely to be selected, on the basis of the results, from multiple analyses of the intervention-outcome relationship?",PN,"To adjust for multiple testing, the Holm–Šidák correction was used.",True,verbatim,Multiplicity correction applied and a single pre-specified analytic approach reported.,Low,"Outcomes were defined prior to data acquisition, multiplicity was controlled, and pre-specified sensitivity analyses are reported, giving little indication of result-driven selective reporting.",,,True,match,,,,,,Serious,verbatim,A/D-obs (b2),40897378.0
40897378,ROBINS-I,reviewer1,claude:claude-opus-4-8,D7,Bias in selection of the reported result,7.3,"Is the reported effect estimate likely to be selected, on the basis of the results, from different subgroups?",PN,the results were further validated through two sensitivity analyses involving (i) later follow-up periods or (ii) the exclusion of patients with pustular psoriasis,True,verbatim,Subgroup/sensitivity analyses are reported as confirmatory rather than selectively highlighted.,Low,"Outcomes were defined prior to data acquisition, multiplicity was controlled, and pre-specified sensitivity analyses are reported, giving little indication of result-driven selective reporting.",,,True,match,,,,,,Serious,verbatim,A/D-obs (b2),40897378.0
40897378,ROBINS-I,reviewer2,openai:gpt-5.6-sol,D1,Bias due to confounding,1.1,Is there potential for confounding of the effect of intervention in this study?,Y,"Measured and unmeasured confounders might have distorted the results, despite extensive cohort matching.",True,verbatim,Treatment choice may remain confounded by indication and psychiatric prognosis.,Serious,"Although an active comparator and propensity-score matching were used, important confounding domains were incompletely measured or controlled, including psychiatric comedication and detailed obesity and diabetes severity. The authors explicitly acknowledge residual measured and unmeasured confounding.",,,True,match,,,,,,Serious,verbatim,A/D-obs (b2),40897378.0
40897378,ROBINS-I,reviewer2,openai:gpt-5.6-sol,D1,Bias due to confounding,1.2,Was the analysis based on splitting participants' follow-up time according to intervention received?,N,The group was split into a cohort treated with GLP-1RAs and a control cohort treated with other drugs for type 2 diabetes or obesity.,True,verbatim,Participants were assigned to fixed treatment cohorts rather than having follow-up split by treatment received over time.,Serious,"Although an active comparator and propensity-score matching were used, important confounding domains were incompletely measured or controlled, including psychiatric comedication and detailed obesity and diabetes severity. The authors explicitly acknowledge residual measured and unmeasured confounding.",,,True,match,,,,,,Serious,verbatim,A/D-obs (b2),40897378.0
40897378,ROBINS-I,reviewer2,openai:gpt-5.6-sol,D1,Bias due to confounding,1.3,Were intervention discontinuations or switches likely to be related to factors that are prognostic for the outcome?,NI,NO EVIDENCE IN TEXT,,no_evidence,"The study does not report switches, discontinuations or their prognostic determinants.",Serious,"Although an active comparator and propensity-score matching were used, important confounding domains were incompletely measured or controlled, including psychiatric comedication and detailed obesity and diabetes severity. The authors explicitly acknowledge residual measured and unmeasured confounding.",,,True,match,,,,,,Serious,no_evidence,A/D-obs (b2),40897378.0
40897378,ROBINS-I,reviewer2,openai:gpt-5.6-sol,D1,Bias due to confounding,1.4,Did the authors use an appropriate analysis method that controlled for all the important confounding domains?,N,"Measured and unmeasured confounders might have distorted the results, despite extensive cohort matching.",True,verbatim,"Matching included psychiatric diagnoses and insulin but did not report adequate control for psychiatric comedication, BMI or detailed diabetes severity.",Serious,"Although an active comparator and propensity-score matching were used, important confounding domains were incompletely measured or controlled, including psychiatric comedication and detailed obesity and diabetes severity. The authors explicitly acknowledge residual measured and unmeasured confounding.",,,True,match,,,,,,Serious,verbatim,A/D-obs (b2),40897378.0
40897378,ROBINS-I,reviewer2,openai:gpt-5.6-sol,D1,Bias due to confounding,1.5,If Y/PY to 1.4: Were confounding domains that were controlled for measured validly and reliably by the variables available in this study?,,NO EVIDENCE IN TEXT,,no_evidence,Not applicable because 1.4 was answered No.,Serious,"Although an active comparator and propensity-score matching were used, important confounding domains were incompletely measured or controlled, including psychiatric comedication and detailed obesity and diabetes severity. The authors explicitly acknowledge residual measured and unmeasured confounding.",,,True,match,,,,,,Serious,no_evidence,A/D-obs (b2),40897378.0
40897378,ROBINS-I,reviewer2,openai:gpt-5.6-sol,D1,Bias due to confounding,1.6,Did the authors control for any post-intervention variables that could have been affected by the intervention?,N,"Covariates included in the regression matrix, as well as baseline characteristics before and after matching, are presented in Table 1; definition codes for covariates are summarized in Table S1.",True,verbatim,The reported matching variables were baseline characteristics rather than post-intervention variables.,Serious,"Although an active comparator and propensity-score matching were used, important confounding domains were incompletely measured or controlled, including psychiatric comedication and detailed obesity and diabetes severity. The authors explicitly acknowledge residual measured and unmeasured confounding.",,,True,match,,,,,,Serious,verbatim,A/D-obs (b2),40897378.0
40897378,ROBINS-I,reviewer2,openai:gpt-5.6-sol,D1,Bias due to confounding,1.7,Did the authors use an appropriate analysis method that controlled for all the important confounding domains and for time-varying confounding?,,NO EVIDENCE IN TEXT,,no_evidence,A time-varying confounding analysis was not applicable to the reported fixed-cohort analysis.,Serious,"Although an active comparator and propensity-score matching were used, important confounding domains were incompletely measured or controlled, including psychiatric comedication and detailed obesity and diabetes severity. The authors explicitly acknowledge residual measured and unmeasured confounding.",,,True,match,,,,,,Serious,no_evidence,A/D-obs (b2),40897378.0
40897378,ROBINS-I,reviewer2,openai:gpt-5.6-sol,D1,Bias due to confounding,1.8,If Y/PY to 1.7: Were confounding domains that were controlled for measured validly and reliably by the variables available in this study?,,NO EVIDENCE IN TEXT,,no_evidence,Not applicable because 1.7 was not answered Yes or Probably yes.,Serious,"Although an active comparator and propensity-score matching were used, important confounding domains were incompletely measured or controlled, including psychiatric comedication and detailed obesity and diabetes severity. The authors explicitly acknowledge residual measured and unmeasured confounding.",,,True,match,,,,,,Serious,no_evidence,A/D-obs (b2),40897378.0
40897378,ROBINS-I,reviewer2,openai:gpt-5.6-sol,D2,Bias in selection of participants into the study,2.1,Was selection of participants into the study (or into the analysis) based on participant characteristics observed after the start of intervention?,Y,"The group was split into a cohort treated with GLP-1RAs for≥24 months [including all GLP-1RAs listed in ATC (Anatomical Therapeutic Chemical) chapter A10BJ] at any time after starting antipsoriatic medication, and a control cohort.",True,ellipsis_verified,Eligibility depended on treatment persisting for at least 24 months after initiation.,Serious,"Requiring at least 24 months of treatment selected participants using future exposure persistence, while follow-up began after a one-month exclusion period. No method was reported to correct the resulting prevalent-persistence or immortal-time selection concerns.",,,True,match,,,,,,Serious,partial_match,A/D-obs (b2),40897378.0
40897378,ROBINS-I,reviewer2,openai:gpt-5.6-sol,D2,Bias in selection of participants into the study,2.2,If Y/PY to 2.1: Were the post-intervention variables that influenced selection likely to be associated with intervention?,PY,"Patients in the latter group were not treated with GLP-1RAs; instead, they had been treated for the same duration with any of the other approved systemic antidiabetic or obesity drugs, including α-glucosidase inhibitors, gliflozins, gliptins, glitazones, metformin, sulfonylureas, orlistat, the combination of bupropion with naltrexone, and the combination of phentermine with topiramate.",True,verbatim,Satisfying the duration requirement plausibly depended on the treatment received.,Serious,"Requiring at least 24 months of treatment selected participants using future exposure persistence, while follow-up began after a one-month exclusion period. No method was reported to correct the resulting prevalent-persistence or immortal-time selection concerns.",,,True,match,,,,,,Serious,verbatim,A/D-obs (b2),40897378.0
40897378,ROBINS-I,reviewer2,openai:gpt-5.6-sol,D2,Bias in selection of participants into the study,2.3,If Y/PY to 2.2: Were the post-intervention variables that influenced selection likely to be influenced by the outcome or a cause of the outcome?,PY,"In particular, treatment adherence could not be fully controlled in the dataset.",True,verbatim,Persistence-based selection could be affected by adherence and by psychiatric outcomes or their causes.,Serious,"Requiring at least 24 months of treatment selected participants using future exposure persistence, while follow-up began after a one-month exclusion period. No method was reported to correct the resulting prevalent-persistence or immortal-time selection concerns.",,,True,match,,,,,,Serious,verbatim,A/D-obs (b2),40897378.0
40897378,ROBINS-I,reviewer2,openai:gpt-5.6-sol,D2,Bias in selection of participants into the study,2.4,Do start of follow-up and start of intervention coincide for most participants?,N,Psoriasis sequelae were analysed up to 2 years after the index event; the first month after treatment initiation was excluded.,True,verbatim,Outcome follow-up began one month after treatment initiation rather than at the index event.,Serious,"Requiring at least 24 months of treatment selected participants using future exposure persistence, while follow-up began after a one-month exclusion period. No method was reported to correct the resulting prevalent-persistence or immortal-time selection concerns.",,,True,match,,,,,,Serious,verbatim,A/D-obs (b2),40897378.0
40897378,ROBINS-I,reviewer2,openai:gpt-5.6-sol,D2,Bias in selection of participants into the study,2.5,"If Y/PY to 2.2 and 2.3, or N/PN to 2.4: Were adjustment techniques used that are likely to correct for the presence of selection biases?",N,"To partially address the potential bias imposed by unmeasured confounders, sensitivity analyses were performed.",True,verbatim,"The reported sensitivity analyses addressed confounding or outcome timing, not selection induced by future treatment duration or delayed follow-up.",Serious,"Requiring at least 24 months of treatment selected participants using future exposure persistence, while follow-up began after a one-month exclusion period. No method was reported to correct the resulting prevalent-persistence or immortal-time selection concerns.",,,True,match,,,,,,Serious,verbatim,A/D-obs (b2),40897378.0
40897378,ROBINS-I,reviewer2,openai:gpt-5.6-sol,D3,Bias in classification of interventions,3.1,Were intervention groups clearly defined?,Y,The group was split into a cohort treated with GLP-1RAs and a control cohort treated with other drugs for type 2 diabetes or obesity.,True,verbatim,The intervention and active-comparator groups were clearly distinguished.,Moderate,Groups and index exposure were clearly defined from EHR records before eligible outcomes. Some concern remains because treatment records may not establish dispensing or actual use and miscoding of medications was acknowledged.,,,True,match,,,,,,Serious,verbatim,A/D-obs (b2),40897378.0
40897378,ROBINS-I,reviewer2,openai:gpt-5.6-sol,D3,Bias in classification of interventions,3.2,Was the information used to define intervention groups recorded at the start of the intervention?,Y,The index event was defined by the first exposure to either GLP-1RA or alternative antidiabetic or antiobesity drugs.,True,verbatim,Treatment classification was anchored to the first recorded exposure.,Moderate,Groups and index exposure were clearly defined from EHR records before eligible outcomes. Some concern remains because treatment records may not establish dispensing or actual use and miscoding of medications was acknowledged.,,,True,match,,,,,,Serious,verbatim,A/D-obs (b2),40897378.0
40897378,ROBINS-I,reviewer2,openai:gpt-5.6-sol,D3,Bias in classification of interventions,3.3,Could classification of intervention status have been affected by knowledge of the outcome or risk of the outcome?,PN,EHRs with an outcome prior to the index event were excluded from each analysis.,True,verbatim,"Exposure was obtained from EHR treatment records and defined before eligible outcomes, making outcome-informed classification unlikely.",Moderate,Groups and index exposure were clearly defined from EHR records before eligible outcomes. Some concern remains because treatment records may not establish dispensing or actual use and miscoding of medications was acknowledged.,,,True,match,,,,,,Serious,verbatim,A/D-obs (b2),40897378.0
